name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
مصر,2025-03-14T18:00:00,31.4,29.3,-2.2,11.31,0.0,0.0,,0,0,7.8,6.7,275.4,1009.3,72.6,24.1,299.3,1.1,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-14T19:00:00,29.9,28.0,-1.8,12.74,0.0,0.0,,0,0,7.3,6.6,286.8,1009.7,45.1,24.1,149.7,0.5,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-14T20:00:00,28.3,26.8,-1.4,14.35,0.0,0.0,,0,0,6.8,6.5,298.1,1010.0,17.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T21:00:00,27.9,26.6,-1.5,14.63,0.0,0.0,,0,0,5.9,5.5,256.9,1009.7,41.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-14T22:00:00,27.5,26.3,-1.5,14.91,0.0,0.0,,0,0,4.9,4.6,215.8,1009.3,65.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-14T23:00:00,27.2,26.1,-1.5,15.2,0.0,0.0,,0,0,4.0,3.6,174.6,1009.0,90.0,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-15T00:00:00,26.4,26.4,-1.6,15.78,0.0,0.0,,0,0,4.3,4.0,181.6,1008.7,60.0,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-15T01:00:00,25.6,25.6,-1.7,16.39,0.0,0.0,,0,0,4.7,4.3,188.5,1008.3,30.0,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-15T02:00:00,24.9,24.9,-1.8,17.03,0.0,0.0,,0,0,5.0,4.7,195.5,1008.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T03:00:00,24.6,24.6,-1.9,17.21,0.0,0.0,,0,0,10.2,7.6,188.0,1008.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T04:00:00,24.3,24.3,-2.0,17.4,0.0,0.0,,0,0,15.4,10.4,180.6,1008.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T05:00:00,24.0,24.0,-2.1,17.58,0.0,0.0,,0,0,20.5,13.3,173.1,1008.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T06:00:00,24.5,24.5,-1.9,17.33,0.0,0.0,,0,0,21.8,13.2,175.9,1008.3,1.7,24.1,29.0,0.2,0,10,Clear,clear-night,
مصر,2025-03-15T07:00:00,25.1,25.1,-1.6,17.09,0.0,0.0,,0,0,23.2,13.1,178.7,1008.7,3.3,24.1,58.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-15T08:00:00,25.7,25.7,-1.3,16.85,0.0,0.0,,0,0,24.5,13.0,181.5,1009.0,5.0,24.1,87.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-15T09:00:00,27.9,26.6,-2.2,13.89,0.0,3.2,,0,0,23.9,14.5,208.4,1008.7,3.3,24.1,262.7,0.9,3,10,Clear,clear-day,
مصر,2025-03-15T10:00:00,30.1,28.2,-3.0,11.48,0.0,3.2,,0,0,23.3,16.1,235.4,1008.3,1.7,24.1,438.3,1.6,4,10,Clear,clear-day,
مصر,2025-03-15T11:00:00,32.4,30.1,-3.8,9.5,0.0,3.2,,0,0,22.7,17.6,262.3,1008.0,0.0,24.1,614.0,2.2,6,10,Clear,clear-day,
مصر,2025-03-15T12:00:00,32.6,30.2,-2.1,10.68,0.0,3.2,,0,0,23.6,20.0,272.7,1007.7,0.5,24.1,686.7,2.5,7,10,Clear,clear-day,
مصر,2025-03-15T13:00:00,32.8,30.4,-0.4,11.99,0.0,3.2,,0,0,24.6,22.4,283.1,1007.3,1.0,24.1,759.3,2.7,8,10,Clear,clear-day,
مصر,2025-03-15T14:00:00,33.0,30.6,1.4,13.44,0.0,3.2,,0,0,25.6,24.8,293.5,1007.0,1.5,24.1,832.0,3.0,8,10,Clear,clear-day,
مصر,2025-03-15T15:00:00,30.9,29.0,4.7,19.09,0.0,0.0,,0,0,28.0,28.0,298.2,1007.3,1.1,24.1,696.3,2.5,7,10,Clear,clear-day,
مصر,2025-03-15T16:00:00,28.9,27.6,8.0,27.0,0.0,0.0,,0,0,30.4,31.1,302.9,1007.7,0.7,24.1,560.7,2.0,6,10,Clear,clear-day,
مصر,2025-03-15T17:00:00,26.9,26.7,11.4,38.02,0.0,0.0,,0,0,32.8,34.2,307.6,1008.0,0.3,24.1,425.0,1.5,4,10,Clear,clear-day,
مصر,2025-03-15T18:00:00,24.6,24.6,11.7,44.47,0.0,0.0,,0,0,34.0,33.7,313.0,1009.0,0.2,24.1,283.3,1.0,3,10,Clear,clear-day,
مصر,2025-03-15T19:00:00,22.4,22.4,12.1,52.12,0.0,0.0,,0,0,35.2,33.2,318.3,1010.0,0.1,24.1,141.7,0.5,0,10,Clear,clear-night,
مصر,2025-03-15T20:00:00,20.2,20.2,12.5,61.23,0.0,0.0,,0,0,36.4,32.8,323.7,1011.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T21:00:00,19.2,19.2,12.4,65.01,0.0,0.0,,0,0,35.3,30.1,322.8,1011.7,2.2,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T22:00:00,18.2,18.2,12.4,69.06,0.0,0.0,,0,0,34.2,27.5,322.0,1012.3,4.3,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T23:00:00,17.2,17.2,12.4,73.39,0.0,0.0,,0,0,33.1,24.8,321.1,1013.0,6.5,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T00:00:00,16.7,16.7,11.8,72.82,0.0,0.0,,0,0,31.8,23.0,320.7,1013.0,5.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T01:00:00,16.2,16.2,11.2,72.26,0.0,0.0,,0,0,30.5,21.2,320.3,1013.0,4.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T02:00:00,15.8,15.8,10.7,71.69,0.0,0.0,,0,0,29.2,19.4,319.9,1013.0,4.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T03:00:00,15.4,15.4,10.4,71.79,0.0,0.0,,0,0,27.7,17.5,312.3,1013.0,3.2,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T04:00:00,15.1,15.1,10.1,71.89,0.0,0.0,,0,0,26.3,15.6,304.6,1013.0,2.4,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T05:00:00,14.8,14.8,9.8,71.99,0.0,0.0,,0,0,24.8,13.7,297.0,1013.0,1.5,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T06:00:00,15.0,15.0,9.3,68.88,0.0,0.0,,0,0,25.6,15.6,290.2,1013.3,1.9,24.1,29.7,0.2,0,10,Clear,clear-night,
مصر,2025-03-16T07:00:00,15.2,15.2,8.9,65.9,0.0,0.0,,0,0,26.3,17.5,283.3,1013.7,2.2,24.1,59.3,0.3,1,10,Clear,clear-day,
مصر,2025-03-16T08:00:00,15.5,15.5,8.5,63.05,0.0,0.0,,0,0,27.0,19.4,276.5,1014.0,2.6,24.1,89.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-16T09:00:00,16.6,16.6,7.6,55.41,0.0,0.0,,0,0,29.0,22.4,279.3,1014.0,2.4,24.1,267.0,0.9,3,10,Clear,clear-day,
مصر,2025-03-16T10:00:00,17.7,17.7,6.7,48.71,0.0,0.0,,0,0,31.1,25.4,282.0,1014.0,2.2,24.1,445.0,1.6,4,10,Clear,clear-day,
مصر,2025-03-16T11:00:00,18.8,18.8,5.9,42.82,0.0,0.0,,0,0,33.1,28.4,284.8,1014.0,2.0,24.1,623.0,2.2,6,10,Clear,clear-day,
مصر,2025-03-16T12:00:00,19.3,19.3,5.4,40.28,0.0,0.0,,0,0,35.6,30.7,288.9,1013.3,5.0,24.1,694.7,2.5,7,10,Clear,clear-day,
مصر,2025-03-16T13:00:00,19.8,19.8,5.0,37.89,0.0,0.0,,0,0,38.2,33.0,293.1,1012.7,7.9,24.1,766.3,2.7,8,10,Clear,clear-day,
مصر,2025-03-16T14:00:00,20.3,20.3,4.6,35.64,0.0,0.0,,0,0,40.7,35.3,297.2,1012.0,10.9,24.1,838.0,3.0,8,10,Clear,clear-day,
مصر,2025-03-16T15:00:00,19.5,19.5,4.6,37.46,0.0,0.0,,0,0,40.2,34.1,296.8,1012.0,36.8,24.1,682.3,2.4,7,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T16:00:00,18.7,18.7,4.6,39.39,0.0,0.0,,0,0,39.7,32.9,296.4,1012.0,62.6,24.1,526.7,1.9,5,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T17:00:00,18.0,18.0,4.7,41.42,0.0,0.0,,0,0,39.2,31.7,296.0,1012.0,88.5,24.1,371.0,1.3,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T18:00:00,16.9,16.9,5.5,46.75,0.0,0.0,,0,0,37.6,29.0,298.8,1012.7,63.2,24.1,247.3,0.9,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T19:00:00,15.9,15.9,6.3,52.77,0.0,0.0,,0,0,35.9,26.4,301.7,1013.3,37.8,24.1,123.7,0.4,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T20:00:00,14.9,14.9,7.1,59.57,0.1,0.0,rain,0,0,34.2,23.8,304.5,1014.0,12.5,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T21:00:00,14.7,14.7,5.8,55.07,0.0,0.0,,0,0,36.0,26.9,299.7,1014.0,17.2,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T22:00:00,14.6,14.6,4.5,50.86,0.0,0.0,,0,0,37.8,30.0,294.9,1014.0,21.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T23:00:00,14.5,14.5,3.3,46.93,0.0,0.0,,0,0,39.6,33.1,290.1,1014.0,26.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T00:00:00,14.1,14.1,3.2,47.73,0.0,0.0,,0,0,37.4,30.4,286.0,1013.7,51.0,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T01:00:00,13.8,13.8,3.1,48.54,0.0,0.0,,0,0,35.3,27.6,282.0,1013.3,75.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T02:00:00,13.5,13.5,3.1,49.37,0.0,0.0,,0,0,33.1,24.8,277.9,1013.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-17T03:00:00,13.4,13.4,3.0,49.36,0.0,0.0,,0,0,33.7,24.2,281.0,1013.3,99.9,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-17T04:00:00,13.4,13.4,3.0,49.35,0.0,0.0,,0,0,34.3,23.6,284.0,1013.7,99.9,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-17T05:00:00,13.4,13.4,3.0,49.34,0.0,0.0,,0,0,34.9,23.0,287.1,1014.0,99.8,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-17T06:00:00,13.4,13.4,3.4,50.89,0.0,0.0,,0,0,36.5,25.7,285.8,1014.3,99.9,24.1,8.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-17T07:00:00,13.4,13.4,3.9,52.47,0.0,0.0,,0,0,38.0,28.3,284.4,1014.7,99.9,24.1,16.0,0.1,0,10,Overcast,cloudy,
مصر,2025-03-17T08:00:00,13.5,13.5,4.4,54.1,0.0,0.0,,0,0,39.6,31.0,283.1,1015.0,100.0,24.1,24.0,0.1,0,10,Overcast,cloudy,
مصر,2025-03-17T09:00:00,14.4,14.4,4.3,50.46,0.0,0.0,,0,0,38.6,31.8,285.7,1015.0,100.0,24.1,122.0,0.4,1,10,Overcast,cloudy,
مصر,2025-03-17T10:00:00,15.4,15.4,4.2,47.08,0.0,0.0,,0,0,37.7,32.6,288.2,1015.0,100.0,24.1,220.0,0.8,2,10,Overcast,cloudy,
مصر,2025-03-17T11:00:00,16.4,16.4,4.1,43.95,0.0,0.0,,0,0,36.7,33.5,290.8,1015.0,100.0,24.1,318.0,1.1,3,10,Overcast,cloudy,
مصر,2025-03-17T12:00:00,16.4,16.4,4.0,43.76,0.0,0.0,,0,0,35.6,32.3,292.9,1014.7,95.4,24.1,298.3,1.0,3,10,Overcast,cloudy,
مصر,2025-03-17T13:00:00,16.4,16.4,4.0,43.56,0.0,0.0,,0,0,34.6,31.1,295.1,1014.3,90.7,24.1,278.7,1.0,3,10,Overcast,cloudy,
مصر,2025-03-17T14:00:00,16.5,16.5,4.0,43.37,0.0,0.0,,0,0,33.5,29.9,297.2,1014.0,86.1,24.1,259.0,0.9,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-17T15:00:00,16.5,16.5,3.8,42.77,0.0,0.0,,0,0,32.6,29.5,295.8,1014.0,67.6,24.1,228.3,0.8,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-17T16:00:00,16.5,16.5,3.6,42.18,0.0,0.0,,0,0,31.8,29.2,294.3,1014.0,49.0,24.1,197.7,0.7,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-17T17:00:00,16.6,16.6,3.5,41.6,0.0,0.0,,0,0,31.0,28.8,292.9,1014.0,30.5,24.1,167.0,0.6,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-17T18:00:00,16.0,16.0,4.3,45.84,0.0,0.0,,0,0,31.0,27.2,296.6,1014.7,47.7,24.1,111.3,0.4,1,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-17T19:00:00,15.4,15.4,5.2,50.5,0.0,0.0,,0,0,31.0,25.7,300.2,1015.3,65.0,24.1,55.7,0.2,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T20:00:00,14.9,14.9,6.1,55.61,0.0,0.0,,0,0,31.0,24.1,303.9,1016.0,82.2,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T21:00:00,14.3,14.3,6.4,59.29,0.0,0.0,,0,0,27.4,20.5,298.5,1016.0,55.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T22:00:00,13.7,13.7,6.9,63.23,0.0,0.0,,0,0,23.8,16.9,293.1,1016.0,29.3,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-17T23:00:00,13.2,13.2,7.3,67.43,0.0,0.0,,0,0,20.2,13.3,287.7,1016.0,2.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T00:00:00,12.9,12.9,6.9,67.22,0.0,0.0,,0,0,20.0,13.3,279.5,1015.7,19.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T01:00:00,12.6,12.6,6.7,67.01,0.0,0.0,,0,0,19.9,13.3,271.4,1015.3,35.2,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-18T02:00:00,12.4,12.4,6.4,66.8,0.0,0.0,,0,0,19.8,13.3,263.2,1015.0,51.4,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-18T03:00:00,12.4,12.4,6.6,67.72,0.0,0.0,,0,0,21.0,13.8,262.4,1015.0,66.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-18T04:00:00,12.4,12.4,6.8,68.66,0.0,0.0,,0,0,22.2,14.3,261.6,1015.0,82.3,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-18T05:00:00,12.4,12.4,7.0,69.61,0.2,0.0,rain,0,0,23.4,14.8,260.8,1015.0,97.8,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-18T06:00:00,12.6,12.6,6.9,68.08,0.0,0.0,,0,0,22.7,14.9,264.0,1015.3,98.5,24.1,7.3,0.0,0,10,Overcast,cloudy,
مصر,2025-03-18T07:00:00,12.8,12.8,6.8,66.59,0.0,0.0,,0,0,22.0,15.0,267.1,1015.7,99.3,24.1,14.7,0.1,0,10,Overcast,cloudy,
مصر,2025-03-18T08:00:00,13.1,13.1,6.7,65.13,0.1,0.0,rain,0,0,21.2,15.1,270.3,1016.0,100.0,24.1,22.0,0.1,0,10,Overcast,cloudy,
مصر,2025-03-18T09:00:00,13.8,13.8,5.9,58.91,0.0,0.0,,0,0,19.0,14.4,267.9,1016.0,100.0,24.1,73.3,0.3,1,10,Overcast,cloudy,
مصر,2025-03-18T10:00:00,14.6,14.6,5.2,53.28,0.0,0.0,,0,0,16.7,13.7,265.4,1016.0,100.0,24.1,124.7,0.4,1,10,Overcast,cloudy,
مصر,2025-03-18T11:00:00,15.4,15.4,4.5,48.18,0.0,0.0,,0,0,14.4,13.0,263.0,1016.0,100.0,24.1,176.0,0.6,2,10,Overcast,cloudy,
مصر,2025-03-18T12:00:00,16.3,16.3,4.0,44.13,0.0,0.0,,0,0,16.3,13.9,266.9,1015.3,68.4,24.1,272.7,1.0,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-18T13:00:00,17.2,17.2,3.6,40.43,0.0,0.0,,0,0,18.2,14.9,270.7,1014.7,36.8,24.1,369.3,1.3,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-18T14:00:00,18.1,18.1,3.2,37.05,0.0,0.0,,0,0,20.2,15.8,274.6,1014.0,5.2,24.1,466.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-18T15:00:00,18.4,18.4,2.6,34.93,0.0,0.0,,0,0,19.9,15.8,276.9,1014.0,3.5,24.1,467.7,1.7,5,10,Clear,clear-day,
مصر,2025-03-18T16:00:00,18.7,18.7,2.0,32.92,0.0,0.0,,0,0,19.7,15.8,279.2,1014.0,1.8,24.1,469.3,1.7,5,10,Clear,clear-day,
مصر,2025-03-18T17:00:00,19.0,19.0,1.5,31.03,0.0,0.0,,0,0,19.4,15.8,281.5,1014.0,0.1,24.1,471.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-18T18:00:00,18.3,18.3,1.6,32.58,0.0,0.0,,0,0,19.4,15.2,285.4,1014.3,0.1,24.1,314.0,1.1,3,10,Clear,clear-day,
مصر,2025-03-18T19:00:00,17.6,17.6,1.7,34.22,0.0,0.0,,0,0,19.4,14.6,289.2,1014.7,0.0,24.1,157.0,0.6,0,10,Clear,clear-night,
مصر,2025-03-18T20:00:00,17.0,17.0,1.8,35.95,0.0,0.0,,0,0,19.4,14.0,293.1,1015.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T21:00:00,15.9,15.9,2.9,41.99,0.0,0.0,,0,0,19.1,13.8,310.3,1015.3,1.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T22:00:00,14.8,14.8,4.2,49.04,0.0,0.0,,0,0,18.7,13.6,327.4,1015.7,3.3,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T23:00:00,13.7,13.7,5.4,57.26,0.0,0.0,,0,0,18.4,13.3,344.6,1016.0,4.8,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T00:00:00,13.4,13.4,5.2,57.6,0.0,0.0,,0,0,15.4,10.8,316.7,1015.7,4.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T01:00:00,13.2,13.2,5.1,57.94,0.0,0.0,,0,0,12.4,8.3,288.7,1015.3,4.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T02:00:00,13.0,13.0,5.0,58.29,0.0,0.0,,0,0,9.4,5.8,260.8,1015.0,5.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T03:00:00,12.8,12.8,5.0,59.2,0.0,0.0,,0,0,13.6,8.2,258.9,1015.3,13.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T04:00:00,12.6,12.6,5.1,60.13,0.0,0.0,,0,0,17.8,10.6,257.1,1015.7,22.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-19T05:00:00,12.5,12.5,5.2,61.07,0.0,0.0,,0,0,22.0,13.0,255.2,1016.0,31.2,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-19T06:00:00,12.9,12.9,5.0,58.55,0.0,0.0,,0,0,22.6,14.5,255.9,1016.3,22.9,24.1,31.7,0.2,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-19T07:00:00,13.4,13.4,4.8,56.14,0.0,0.0,,0,0,23.2,16.1,256.7,1016.7,14.5,24.1,63.3,0.3,1,10,Clear,clear-day,
مصر,2025-03-19T08:00:00,13.9,13.9,4.7,53.83,0.0,0.0,,0,0,23.8,17.6,257.4,1017.0,6.2,24.1,95.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-19T09:00:00,15.1,15.1,4.3,48.34,0.0,3.2,,0,0,25.3,19.4,264.9,1017.0,8.4,24.1,244.7,0.9,2,10,Clear,clear-day,
مصر,2025-03-19T10:00:00,16.4,16.4,3.9,43.45,0.0,3.2,,0,0,26.9,21.2,272.3,1017.0,10.6,24.1,394.3,1.4,4,10,Clear,clear-day,
مصر,2025-03-19T11:00:00,17.7,17.7,3.6,39.08,0.0,3.2,,0,0,28.4,23.0,279.8,1017.0,12.8,24.1,544.0,2.0,5,10,Clear,clear-day,
مصر,2025-03-19T12:00:00,18.8,18.8,2.9,34.57,0.0,3.2,,0,0,28.1,23.4,278.4,1016.0,9.6,24.1,646.3,2.4,6,10,Clear,clear-day,
مصر,2025-03-19T13:00:00,20.0,20.0,2.2,30.59,0.0,3.2,,0,0,27.7,23.8,276.9,1015.0,6.5,24.1,748.7,2.7,7,10,Clear,clear-day,
مصر,2025-03-19T14:00:00,21.2,21.2,1.5,27.08,0.0,3.2,,0,0,27.4,24.1,275.5,1014.0,3.3,24.1,851.0,3.1,9,10,Clear,clear-day,
مصر,2025-03-19T15:00:00,21.0,21.0,1.5,27.41,0.0,3.2,,0,0,25.6,24.8,285.4,1014.3,2.9,24.1,724.7,2.6,7,10,Clear,clear-day,
مصر,2025-03-19T16:00:00,20.8,20.8,1.5,27.75,0.0,3.2,,0,0,23.8,25.6,295.2,1014.7,2.4,24.1,598.3,2.2,6,10,Clear,clear-day,
مصر,2025-03-19T17:00:00,20.6,20.6,1.5,28.1,0.0,3.2,,0,0,22.0,26.3,305.1,1015.0,2.0,24.1,472.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-19T18:00:00,19.2,19.2,1.9,31.62,0.0,3.2,,0,0,24.5,25.8,323.1,1015.7,1.5,24.1,314.7,1.1,3,10,Clear,clear-day,
مصر,2025-03-19T19:00:00,17.8,17.8,2.4,35.61,0.0,3.2,,0,0,27.0,25.3,341.0,1016.3,1.1,24.1,157.3,0.6,0,10,Clear,clear-night,
مصر,2025-03-19T20:00:00,16.5,16.5,2.9,40.13,0.0,3.2,,0,0,29.5,24.8,359.0,1017.0,0.6,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-19T21:00:00,15.6,15.6,3.7,44.89,0.0,0.0,,0,0,25.6,20.6,358.5,1017.3,23.2,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-19T22:00:00,14.8,14.8,4.5,50.21,0.0,0.0,,0,0,21.6,16.4,357.9,1017.7,45.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-19T23:00:00,14.0,14.0,5.4,56.15,0.0,0.0,,0,0,17.6,12.2,357.4,1018.0,68.4,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-05T00:00:00,15.0,15.0,9.0,67.35,0.0,0.0,,0,0,11.2,9.4,290.0,1013.0,0.0,6.0,0.0,0.0,0,10,Clear,clear-night,HECA
مصر,2025-03-05T01:00:00,15.0,15.0,10.0,72.03,0.0,0.0,,0,0,8.3,7.6,270.0,1014.0,0.2,6.0,0.0,0.0,0,10,Clear,clear-night,HECA
مصر,2025-03-05T02:00:00,11.1,11.1,9.7,91.08,0.0,0.0,,0,0,6.8,2.9,12.8,1014.0,30.3,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote
مصر,2025-03-05T03:00:00,10.9,10.9,9.8,92.92,0.0,0.0,,0,0,6.1,2.9,23.1,1014.0,52.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-05T04:00:00,10.9,10.9,10.0,94.17,0.0,0.0,,0,0,6.1,2.9,28.8,1014.0,81.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-05T05:00:00,11.1,11.1,10.3,94.81,0.0,0.0,,0,0,6.8,3.2,34.5,1015.0,78.0,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-05T06:00:00,11.3,11.3,10.6,95.46,0.0,0.0,,0,0,6.8,2.9,26.5,1015.0,72.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-05T07:00:00,11.5,11.5,10.7,94.83,0.0,0.0,,0,0,6.1,2.5,10.8,1016.0,73.6,24.1,21.0,0.1,0,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T08:00:00,12.5,12.5,10.7,88.78,0.0,0.0,,0,0,14.0,5.0,341.1,1016.0,74.9,24.1,151.0,0.5,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T09:00:00,14.1,14.1,10.4,78.4,0.0,16.1,,0,0,18.7,7.2,342.7,1017.0,59.4,24.1,377.0,1.4,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T10:00:00,16.1,16.1,9.5,64.91,0.0,16.1,,0,0,18.7,6.5,352.2,1016.0,48.6,24.1,570.0,2.1,6,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T11:00:00,17.6,17.6,8.3,54.42,0.0,16.1,,0,0,18.4,6.5,337.8,1016.0,45.2,24.1,713.0,2.6,7,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T12:00:00,19.2,19.2,7.9,47.91,0.0,16.1,,0,0,17.6,5.8,323.4,1016.0,71.8,24.1,794.0,2.9,8,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T13:00:00,20.2,20.2,7.2,42.93,0.0,16.1,,0,0,18.0,6.5,315.6,1015.0,36.8,24.1,794.0,2.9,8,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T14:00:00,20.6,20.6,6.8,40.75,0.0,16.1,,0,0,25.6,9.7,324.8,1014.0,82.9,24.1,436.0,1.6,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-05T15:00:00,19.9,19.9,7.8,45.56,0.1,48.4,rain,0,0,31.3,12.2,325.7,1014.0,96.3,24.1,279.0,1.0,3,10,"Rain, Overcast",rain,
مصر,2025-03-05T16:00:00,18.4,18.4,8.9,53.9,0.2,48.4,rain,0,0,31.7,8.6,338.6,1015.0,100.0,24.1,230.0,0.8,2,10,"Rain, Overcast",rain,
